"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"merged_models.nlogox"
"find-max-sheep-number-rotate"
"02/11/2026 18:42:01:732 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","num-dogs","num-sheep","dog-speed","dog-strategy","[step]","get-success-percentage","get-tick-50pct","get-tick-80pct","get-tick-95pct","get-tick-100pct","current-run-seed","num-dogs","scenario","max-speed","dog-speed","k-neighbors","separation-distance","separation-weight","cohesion-weight","alignment-weight","fear-of-dogs","noise"
"44","0","50","1.5","Rotate","10000","8.66575","924","-1","-1","-1","1937258342","0","Target","8","1.5","4","3","15","60","1","50","0"
"39","0","50","1","Rotate","10000","11.31075","3163","-1","-1","-1","214797100","0","Target","8","1","4","3","15","60","1","50","0"
"47","0","50","2","Rotate","10000","9.2715","5260","7555","-1","-1","774104610","0","Target","8","2","4","3","15","60","1","50","0"
"48","0","50","2","Rotate","10000","2.9205","-1","-1","-1","-1","101630739","0","Target","8","2","4","3","15","60","1","50","0"
"55","0","50","2.5","Rotate","10000","12.68675","9403","-1","-1","-1","-749657214","0","Target","8","2.5","4","3","15","60","1","50","0"
"51","0","50","2.5","Rotate","10000","12.553500000000001","2089","-1","-1","-1","690173423","0","Target","8","2.5","4","3","15","60","1","50","0"
"54","0","50","2.5","Rotate","10000","14.054749999999999","972","-1","-1","-1","1426010064","0","Target","8","2.5","4","3","15","60","1","50","0"
"49","0","50","2","Rotate","10000","22.22025","2214","5295","6148","6150","1175346598","0","Target","8","2","4","3","15","60","1","50","0"
"50","0","50","2","Rotate","10000","6.30825","1453","-1","-1","-1","1047866994","0","Target","8","2","4","3","15","60","1","50","0"
"56","0","50","3","Rotate","10000","11.00175","8176","8542","9885","9892","244449717","0","Target","8","3","4","3","15","60","1","50","0"
"52","0","50","2.5","Rotate","10000","6.871","2604","2624","-1","-1","-1148827911","0","Target","8","2.5","4","3","15","60","1","50","0"
"57","0","50","3","Rotate","10000","6.53275","2141","-1","-1","-1","-1006563706","0","Target","8","3","4","3","15","60","1","50","0"
"53","0","50","2.5","Rotate","10000","11.069","5743","6163","8258","8299","813934544","0","Target","8","2.5","4","3","15","60","1","50","0"
"58","0","50","3","Rotate","10000","13.89425","4881","6060","6105","6108","-1383952126","0","Target","8","3","4","3","15","60","1","50","0"
"59","0","50","3","Rotate","10000","21.362","1143","1622","9074","9125","-231549652","0","Target","8","3","4","3","15","60","1","50","0"
"60","0","50","3","Rotate","10000","1.6890000000000003","-1","-1","-1","-1","-1373920540","0","Target","8","3","4","3","15","60","1","50","0"
"61","0","50","3.5","Rotate","10000","9.37675","1436","-1","-1","-1","301395280","0","Target","8","3.5","4","3","15","60","1","50","0"
"63","0","50","3.5","Rotate","10000","17.07875","1652","3821","-1","-1","-1380064566","0","Target","8","3.5","4","3","15","60","1","50","0"
"66","0","50","4","Rotate","10000","21.791","3394","3884","-1","-1","924145123","0","Target","8","4","4","3","15","60","1","50","0"
"65","0","50","3.5","Rotate","10000","5.3485","1645","-1","-1","-1","1345346230","0","Target","8","3.5","4","3","15","60","1","50","0"
"62","0","50","3.5","Rotate","10000","16.491","2559","5330","5368","5372","-99784622","0","Target","8","3.5","4","3","15","60","1","50","0"
"69","0","50","4","Rotate","10000","11.958","1114","5957","6251","6254","72835636","0","Target","8","4","4","3","15","60","1","50","0"
"68","0","50","4","Rotate","10000","3.9805","5674","-1","-1","-1","706007247","0","Target","8","4","4","3","15","60","1","50","0"
"67","0","50","4","Rotate","10000","2.98125","9269","-1","-1","-1","-1253838923","0","Target","8","4","4","3","15","60","1","50","0"
"64","0","50","3.5","Rotate","10000","16.315","1677","9717","-1","-1","139314933","0","Target","8","3.5","4","3","15","60","1","50","0"
"70","0","50","4","Rotate","10000","8.015","896","3784","-1","-1","225372838","0","Target","8","4","4","3","15","60","1","50","0"
"71","0","100","1","Rotate","10000","5.583625","3478","-1","-1","-1","-96336724","0","Target","8","1","4","3","15","60","1","50","0"
"72","0","100","1","Rotate","10000","11.289","9346","-1","-1","-1","-655815409","0","Target","8","1","4","3","15","60","1","50","0"
"73","0","100","1","Rotate","10000","10.97875","3077","-1","-1","-1","1878738481","0","Target","8","1","4","3","15","60","1","50","0"
"74","0","100","1","Rotate","10000","2.722125","-1","-1","-1","-1","-1377058100","0","Target","8","1","4","3","15","60","1","50","0"
"78","0","100","1.5","Rotate","10000","1.9563750000000002","-1","-1","-1","-1","945979446","0","Target","8","1.5","4","3","15","60","1","50","0"
"77","0","100","1.5","Rotate","10000","3.364625","-1","-1","-1","-1","-1879538369","0","Target","8","1.5","4","3","15","60","1","50","0"
"80","0","100","1.5","Rotate","10000","14.706625","8610","8685","9377","9416","-236241427","0","Target","8","1.5","4","3","15","60","1","50","0"
"79","0","100","1.5","Rotate","10000","15.553500000000001","1199","1746","2226","-1","1317011980","0","Target","8","1.5","4","3","15","60","1","50","0"
"76","0","100","1.5","Rotate","10000","26.423749999999995","5375","5970","6050","6356","-400845468","0","Target","8","1.5","4","3","15","60","1","50","0"
"81","0","100","2","Rotate","10000","30.5925","1505","2495","2515","9304","1788287506","0","Target","8","2","4","3","15","60","1","50","0"
"75","0","100","1","Rotate","10000","15.644874999999999","1028","2917","-1","-1","1910837074","0","Target","8","1","4","3","15","60","1","50","0"
"82","0","100","2","Rotate","10000","19.573125","6996","7514","7732","-1","-2040433501","0","Target","8","2","4","3","15","60","1","50","0"
"83","0","100","2","Rotate","10000","31.19425","1627","4830","5137","6298","-2066774552","0","Target","8","2","4","3","15","60","1","50","0"
"86","0","100","2.5","Rotate","10000","7.52225","-1","-1","-1","-1","-1193434378","0","Target","8","2.5","4","3","15","60","1","50","0"
"85","0","100","2","Rotate","10000","29.08775","4410","7797","-1","-1","1435207873","0","Target","8","2","4","3","15","60","1","50","0"
"84","0","100","2","Rotate","10000","23.02425","4872","5568","-1","-1","-360989512","0","Target","8","2","4","3","15","60","1","50","0"
"87","0","100","2.5","Rotate","10000","4.686125","2660","-1","-1","-1","46205335","0","Target","8","2.5","4","3","15","60","1","50","0"
"88","0","100","2.5","Rotate","10000","4.98025","-1","-1","-1","-1","459165153","0","Target","8","2.5","4","3","15","60","1","50","0"
"90","0","100","2.5","Rotate","10000","5.154625","9793","-1","-1","-1","804960355","0","Target","8","2.5","4","3","15","60","1","50","0"
"89","0","100","2.5","Rotate","10000","11.879","3007","-1","-1","-1","-466057656","0","Target","8","2.5","4","3","15","60","1","50","0"
"93","0","100","3","Rotate","10000","18.060875","5429","8779","-1","-1","-276865496","0","Target","8","3","4","3","15","60","1","50","0"
"92","0","100","3","Rotate","10000","1.996125","-1","-1","-1","-1","1293850798","0","Target","8","3","4","3","15","60","1","50","0"
"91","0","100","3","Rotate","10000","20.3695","4108","-1","-1","-1","1452188298","0","Target","8","3","4","3","15","60","1","50","0"
"94","0","100","3","Rotate","10000","5.619625","584","1153","-1","-1","-1390491049","0","Target","8","3","4","3","15","60","1","50","0"
"95","0","100","3","Rotate","10000","15.41475","1691","-1","-1","-1","1202955415","0","Target","8","3","4","3","15","60","1","50","0"
"96","0","100","3.5","Rotate","10000","23.6405","1986","2098","-1","-1","1015442134","0","Target","8","3.5","4","3","15","60","1","50","0"
"97","0","100","3.5","Rotate","10000","18.02675","2581","-1","-1","-1","702376715","0","Target","8","3.5","4","3","15","60","1","50","0"
"98","0","100","3.5","Rotate","10000","16.91125","2962","8474","8511","-1","-1286974815","0","Target","8","3.5","4","3","15","60","1","50","0"
"101","0","100","4","Rotate","10000","12.466875","8454","-1","-1","-1","-132584768","0","Target","8","4","4","3","15","60","1","50","0"
"100","0","100","3.5","Rotate","10000","7.3965000000000005","928","-1","-1","-1","115010287","0","Target","8","3.5","4","3","15","60","1","50","0"
"99","0","100","3.5","Rotate","10000","8.210375","-1","-1","-1","-1","807426760","0","Target","8","3.5","4","3","15","60","1","50","0"
"102","0","100","4","Rotate","10000","34.0495","4467","4730","9974","-1","-2019240597","0","Target","8","4","4","3","15","60","1","50","0"
"103","0","100","4","Rotate","10000","20.17975","1699","5665","-1","-1","242039407","0","Target","8","4","4","3","15","60","1","50","0"
"105","0","100","4","Rotate","10000","20.49","922","4985","5277","5290","-2108443341","0","Target","8","4","4","3","15","60","1","50","0"
"104","0","100","4","Rotate","10000","25.104","1942","3036","3092","3097","-1140368770","0","Target","8","4","4","3","15","60","1","50","0"
"106","0","200","1","Rotate","10000","9.8763125","5616","-1","-1","-1","-1738143484","0","Target","8","1","4","3","15","60","1","50","0"
"107","0","200","1","Rotate","10000","16.090375","4769","-1","-1","-1","-1189778625","0","Target","8","1","4","3","15","60","1","50","0"
"108","0","200","1","Rotate","10000","30.6039375","2158","-1","-1","-1","-260303167","0","Target","8","1","4","3","15","60","1","50","0"
"109","0","200","1","Rotate","10000","12.485125","3708","-1","-1","-1","133654328","0","Target","8","1","4","3","15","60","1","50","0"
"113","0","200","1.5","Rotate","10000","40.6166875","2877","-1","-1","-1","-1967720110","0","Target","8","1.5","4","3","15","60","1","50","0"
"112","0","200","1.5","Rotate","10000","23.7425","6118","-1","-1","-1","-1024011921","0","Target","8","1.5","4","3","15","60","1","50","0"
"111","0","200","1.5","Rotate","10000","18.0468125","-1","-1","-1","-1","-1525849183","0","Target","8","1.5","4","3","15","60","1","50","0"
"115","0","200","1.5","Rotate","10000","18.166375","8904","-1","-1","-1","1754715160","0","Target","8","1.5","4","3","15","60","1","50","0"
"114","0","200","1.5","Rotate","10000","11.2691875","5355","-1","-1","-1","970861385","0","Target","8","1.5","4","3","15","60","1","50","0"
"110","0","200","1","Rotate","10000","3.3008750000000004","-1","-1","-1","-1","-2014688366","0","Target","8","1","4","3","15","60","1","50","0"
"116","0","200","2","Rotate","10000","26.1341875","3406","4050","-1","-1","-59611457","0","Target","8","2","4","3","15","60","1","50","0"
"117","0","200","2","Rotate","10000","13.1926875","-1","-1","-1","-1","-1266407956","0","Target","8","2","4","3","15","60","1","50","0"
"118","0","200","2","Rotate","10000","9.269","-1","-1","-1","-1","-840960529","0","Target","8","2","4","3","15","60","1","50","0"
"119","0","200","2","Rotate","10000","28.6298125","5308","-1","-1","-1","-751525684","0","Target","8","2","4","3","15","60","1","50","0"
"120","0","200","2","Rotate","10000","18.5350625","5432","-1","-1","-1","119220794","0","Target","8","2","4","3","15","60","1","50","0"
"121","0","200","2.5","Rotate","10000","16.787875","4148","-1","-1","-1","1885383999","0","Target","8","2.5","4","3","15","60","1","50","0"
"122","0","200","2.5","Rotate","10000","25.613437500000003","3459","-1","-1","-1","1510313219","0","Target","8","2.5","4","3","15","60","1","50","0"
"123","0","200","2.5","Rotate","10000","6.8508125","-1","-1","-1","-1","-2065200011","0","Target","8","2.5","4","3","15","60","1","50","0"
"127","0","200","3","Rotate","10000","15.5889375","5657","-1","-1","-1","1325181719","0","Target","8","3","4","3","15","60","1","50","0"
"124","0","200","2.5","Rotate","10000","7.2543125","-1","-1","-1","-1","-654558317","0","Target","8","2.5","4","3","15","60","1","50","0"
"125","0","200","2.5","Rotate","10000","31.893312499999997","4004","-1","-1","-1","252015765","0","Target","8","2.5","4","3","15","60","1","50","0"
"126","0","200","3","Rotate","10000","28.4495625","3671","-1","-1","-1","894743987","0","Target","8","3","4","3","15","60","1","50","0"
"128","0","200","3","Rotate","10000","9.111125","-1","-1","-1","-1","201948363","0","Target","8","3","4","3","15","60","1","50","0"
"129","0","200","3","Rotate","10000","35.6273125","3413","-1","-1","-1","1478487278","0","Target","8","3","4","3","15","60","1","50","0"
"130","0","200","3","Rotate","10000","23.732","6570","-1","-1","-1","1277689570","0","Target","8","3","4","3","15","60","1","50","0"
"131","0","200","3.5","Rotate","10000","6.43725","-1","-1","-1","-1","-1624510343","0","Target","8","3.5","4","3","15","60","1","50","0"
"134","0","200","3.5","Rotate","10000","5.423625","-1","-1","-1","-1","127485116","0","Target","8","3.5","4","3","15","60","1","50","0"
"133","0","200","3.5","Rotate","10000","10.9543125","-1","-1","-1","-1","1410445293","0","Target","8","3.5","4","3","15","60","1","50","0"
"132","0","200","3.5","Rotate","10000","15.3103125","2285","-1","-1","-1","1978135368","0","Target","8","3.5","4","3","15","60","1","50","0"
"136","0","200","4","Rotate","10000","34.4033125","1432","3693","-1","-1","-870947783","0","Target","8","4","4","3","15","60","1","50","0"
"138","0","200","4","Rotate","10000","6.272562500000001","-1","-1","-1","-1","-1658043329","0","Target","8","4","4","3","15","60","1","50","0"
"135","0","200","3.5","Rotate","10000","7.390562500000001","-1","-1","-1","-1","1224181797","0","Target","8","3.5","4","3","15","60","1","50","0"
"137","0","200","4","Rotate","10000","17.189625","-1","-1","-1","-1","-1765205726","0","Target","8","4","4","3","15","60","1","50","0"
"140","0","200","4","Rotate","10000","15.7866875","4780","-1","-1","-1","-2018720789","0","Target","8","4","4","3","15","60","1","50","0"
"139","0","200","4","Rotate","10000","12.6948125","-1","-1","-1","-1","2136064871","0","Target","8","4","4","3","15","60","1","50","0"
"141","0","300","1","Rotate","10000","11.623916666666666","-1","-1","-1","-1","724348145","0","Target","8","1","4","3","15","60","1","50","0"
"142","0","300","1","Rotate","10000","24.579958333333334","5737","-1","-1","-1","1064685454","0","Target","8","1","4","3","15","60","1","50","0"
"146","0","300","1.5","Rotate","10000","22.722875000000002","1878","-1","-1","-1","2124007068","0","Target","8","1.5","4","3","15","60","1","50","0"
"145","0","300","1","Rotate","10000","27.932041666666667","5626","-1","-1","-1","1547362509","0","Target","8","1","4","3","15","60","1","50","0"
"143","0","300","1","Rotate","10000","31.032458333333334","4565","-1","-1","-1","1217835231","0","Target","8","1","4","3","15","60","1","50","0"
"144","0","300","1","Rotate","10000","28.38391666666667","6903","-1","-1","-1","1451147244","0","Target","8","1","4","3","15","60","1","50","0"
"148","0","300","1.5","Rotate","10000","13.946708333333332","-1","-1","-1","-1","570286080","0","Target","8","1.5","4","3","15","60","1","50","0"
"147","0","300","1.5","Rotate","10000","14.168083333333334","6244","-1","-1","-1","-2020904739","0","Target","8","1.5","4","3","15","60","1","50","0"
"150","0","300","1.5","Rotate","10000","14.316","6920","-1","-1","-1","1148908611","0","Target","8","1.5","4","3","15","60","1","50","0"
"149","0","300","1.5","Rotate","10000","13.116416666666666","-1","-1","-1","-1","1780365291","0","Target","8","1.5","4","3","15","60","1","50","0"
"151","0","300","2","Rotate","10000","33.53341666666667","3898","-1","-1","-1","-344449746","0","Target","8","2","4","3","15","60","1","50","0"
"152","0","300","2","Rotate","10000","21.035416666666666","-1","-1","-1","-1","1732503245","0","Target","8","2","4","3","15","60","1","50","0"
"153","0","300","2","Rotate","10000","17.395875","-1","-1","-1","-1","-321636017","0","Target","8","2","4","3","15","60","1","50","0"
"154","0","300","2","Rotate","10000","26.24520833333333","7529","-1","-1","-1","766269272","0","Target","8","2","4","3","15","60","1","50","0"
"155","0","300","2","Rotate","10000","12.892874999999998","4809","-1","-1","-1","216591371","0","Target","8","2","4","3","15","60","1","50","0"
"157","0","300","2.5","Rotate","10000","9.983166666666667","-1","-1","-1","-1","-765754486","0","Target","8","2.5","4","3","15","60","1","50","0"
"158","0","300","2.5","Rotate","10000","4.5635","-1","-1","-1","-1","1221062848","0","Target","8","2.5","4","3","15","60","1","50","0"
"156","0","300","2.5","Rotate","10000","16.601916666666668","-1","-1","-1","-1","-766188718","0","Target","8","2.5","4","3","15","60","1","50","0"
"161","0","300","3","Rotate","10000","17.26429166666667","-1","-1","-1","-1","-828491762","0","Target","8","3","4","3","15","60","1","50","0"
"159","0","300","2.5","Rotate","10000","21.17941666666667","2703","-1","-1","-1","-126160193","0","Target","8","2.5","4","3","15","60","1","50","0"
"163","0","300","3","Rotate","10000","20.652833333333334","-1","-1","-1","-1","1761352242","0","Target","8","3","4","3","15","60","1","50","0"
"160","0","300","2.5","Rotate","10000","15.245124999999998","-1","-1","-1","-1","984360351","0","Target","8","2.5","4","3","15","60","1","50","0"
"162","0","300","3","Rotate","10000","33.187999999999995","4221","-1","-1","-1","1409885430","0","Target","8","3","4","3","15","60","1","50","0"
"164","0","300","3","Rotate","10000","13.010749999999998","-1","-1","-1","-1","-1567136956","0","Target","8","3","4","3","15","60","1","50","0"
"165","0","300","3","Rotate","10000","16.006416666666667","7265","-1","-1","-1","1445003724","0","Target","8","3","4","3","15","60","1","50","0"
"166","0","300","3.5","Rotate","10000","13.822750000000001","-1","-1","-1","-1","785850043","0","Target","8","3.5","4","3","15","60","1","50","0"
"167","0","300","3.5","Rotate","10000","34.703125","3005","-1","-1","-1","-607150778","0","Target","8","3.5","4","3","15","60","1","50","0"
"169","0","300","3.5","Rotate","10000","4.977041666666667","-1","-1","-1","-1","-1729762350","0","Target","8","3.5","4","3","15","60","1","50","0"
"168","0","300","3.5","Rotate","10000","23.643583333333336","7243","-1","-1","-1","1023346164","0","Target","8","3.5","4","3","15","60","1","50","0"
"170","0","300","3.5","Rotate","10000","10.130416666666667","-1","-1","-1","-1","1749257065","0","Target","8","3.5","4","3","15","60","1","50","0"
"173","0","300","4","Rotate","10000","2.1487916666666664","-1","-1","-1","-1","-1255893092","0","Target","8","4","4","3","15","60","1","50","0"
"171","0","300","4","Rotate","10000","20.361333333333334","2780","-1","-1","-1","1786115298","0","Target","8","4","4","3","15","60","1","50","0"
"172","0","300","4","Rotate","10000","17.11704166666667","1178","-1","-1","-1","670093886","0","Target","8","4","4","3","15","60","1","50","0"
"174","0","300","4","Rotate","10000","21.18","-1","-1","-1","-1","-1286564641","0","Target","8","4","4","3","15","60","1","50","0"
"175","0","300","4","Rotate","10000","15.459416666666668","-1","-1","-1","-1","-583669572","0","Target","8","4","4","3","15","60","1","50","0"
"176","0","400","1","Rotate","10000","24.2943125","-1","-1","-1","-1","-1672584921","0","Target","8","1","4","3","15","60","1","50","0"
"177","0","400","1","Rotate","10000","18.43121875","-1","-1","-1","-1","-1005504077","0","Target","8","1","4","3","15","60","1","50","0"
"178","0","400","1","Rotate","10000","28.920718749999995","-1","-1","-1","-1","1728362599","0","Target","8","1","4","3","15","60","1","50","0"
"179","0","400","1","Rotate","10000","16.78184375","-1","-1","-1","-1","2115046171","0","Target","8","1","4","3","15","60","1","50","0"
"181","0","400","1.5","Rotate","10000","19.02975","-1","-1","-1","-1","1106812690","0","Target","8","1.5","4","3","15","60","1","50","0"
"180","0","400","1","Rotate","10000","24.66540625","-1","-1","-1","-1","1262048715","0","Target","8","1","4","3","15","60","1","50","0"
"183","0","400","1.5","Rotate","10000","15.819875","-1","-1","-1","-1","1139092741","0","Target","8","1.5","4","3","15","60","1","50","0"
"184","0","400","1.5","Rotate","10000","20.9390625","-1","-1","-1","-1","299434982","0","Target","8","1.5","4","3","15","60","1","50","0"
"186","0","400","2","Rotate","10000","25.56696875","-1","-1","-1","-1","1764777990","0","Target","8","2","4","3","15","60","1","50","0"
"182","0","400","1.5","Rotate","10000","26.01675","-1","-1","-1","-1","1309312687","0","Target","8","1.5","4","3","15","60","1","50","0"
"185","0","400","1.5","Rotate","10000","24.81290625","-1","-1","-1","-1","1203888995","0","Target","8","1.5","4","3","15","60","1","50","0"
"187","0","400","2","Rotate","10000","27.609468749999998","-1","-1","-1","-1","-685286987","0","Target","8","2","4","3","15","60","1","50","0"
"188","0","400","2","Rotate","10000","25.66578125","-1","-1","-1","-1","-662559591","0","Target","8","2","4","3","15","60","1","50","0"
"189","0","400","2","Rotate","10000","29.002625","-1","-1","-1","-1","-301104956","0","Target","8","2","4","3","15","60","1","50","0"
"190","0","400","2","Rotate","10000","24.85809375","-1","-1","-1","-1","150082705","0","Target","8","2","4","3","15","60","1","50","0"
"191","0","400","2.5","Rotate","10000","10.43240625","-1","-1","-1","-1","1526369621","0","Target","8","2.5","4","3","15","60","1","50","0"
"193","0","400","2.5","Rotate","10000","29.658999999999995","-1","-1","-1","-1","1109799653","0","Target","8","2.5","4","3","15","60","1","50","0"
"192","0","400","2.5","Rotate","10000","25.07165625","-1","-1","-1","-1","725517994","0","Target","8","2.5","4","3","15","60","1","50","0"
"195","0","400","2.5","Rotate","10000","26.58978125","-1","-1","-1","-1","1381643290","0","Target","8","2.5","4","3","15","60","1","50","0"
"196","0","400","3","Rotate","10000","25.96659375","-1","-1","-1","-1","55295590","0","Target","8","3","4","3","15","60","1","50","0"
"194","0","400","2.5","Rotate","10000","26.925593749999997","-1","-1","-1","-1","652652876","0","Target","8","2.5","4","3","15","60","1","50","0"
"197","0","400","3","Rotate","10000","26.09109375","-1","-1","-1","-1","363964768","0","Target","8","3","4","3","15","60","1","50","0"
"198","0","400","3","Rotate","10000","22.12690625","-1","-1","-1","-1","-1022002635","0","Target","8","3","4","3","15","60","1","50","0"
"199","0","400","3","Rotate","10000","28.13528125","-1","-1","-1","-1","-683472552","0","Target","8","3","4","3","15","60","1","50","0"
"200","0","400","3","Rotate","10000","24.6890625","-1","-1","-1","-1","403115878","0","Target","8","3","4","3","15","60","1","50","0"
"201","0","400","3.5","Rotate","10000","23.68371875","-1","-1","-1","-1","-431976313","0","Target","8","3.5","4","3","15","60","1","50","0"
"202","0","400","3.5","Rotate","10000","16.68459375","-1","-1","-1","-1","348181604","0","Target","8","3.5","4","3","15","60","1","50","0"
