"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"merged_models.nlogox"
"find-best-dog-number-rotate"
"02/11/2026 18:40:07:764 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","num-dogs","num-sheep","dog-speed","dog-strategy","[step]","get-success-percentage","get-tick-50pct","get-tick-80pct","get-tick-95pct","get-tick-100pct","current-run-seed","num-dogs","scenario","max-speed","dog-speed","k-neighbors","separation-distance","separation-weight","cohesion-weight","alignment-weight","fear-of-dogs","noise"
"47","0","100","1.4","Rotate","10000","9.998125","4180","-1","-1","-1","872750496","0","Target","8","1.4","4","3","15","60","1","50","0"
"44","0","100","1.4","Rotate","10000","9.927375","5393","-1","-1","-1","1890445987","0","Target","8","1.4","4","3","15","60","1","50","0"
"45","0","100","1.4","Rotate","10000","15.015125","4162","6398","-1","-1","-440008287","0","Target","8","1.4","4","3","15","60","1","50","0"
"48","0","100","1.4","Rotate","10000","4.00325","-1","-1","-1","-1","1812406443","0","Target","8","1.4","4","3","15","60","1","50","0"
"50","0","100","1.4","Rotate","10000","14.76075","2042","2262","-1","-1","1687323899","0","Target","8","1.4","4","3","15","60","1","50","0"
"49","0","100","1.4","Rotate","10000","9.8865","5096","5166","-1","-1","357816285","0","Target","8","1.4","4","3","15","60","1","50","0"
"52","0","100","1.7","Rotate","10000","39.20125","3330","3703","5085","5171","-1480880223","0","Target","8","1.7","4","3","15","60","1","50","0"
"51","0","100","1.7","Rotate","10000","24.168","5945","7462","-1","-1","929679943","0","Target","8","1.7","4","3","15","60","1","50","0"
"55","0","100","1.7","Rotate","10000","1.5165","-1","-1","-1","-1","1809528589","0","Target","8","1.7","4","3","15","60","1","50","0"
"54","0","100","1.7","Rotate","10000","11.801375","8164","9356","9445","-1","153567505","0","Target","8","1.7","4","3","15","60","1","50","0"
"59","0","100","1.7","Rotate","10000","1.510375","1198","-1","-1","-1","-557847369","0","Target","8","1.7","4","3","15","60","1","50","0"
"53","0","100","1.7","Rotate","10000","13.92275","7920","-1","-1","-1","-1799212721","0","Target","8","1.7","4","3","15","60","1","50","0"
"57","0","100","1.7","Rotate","10000","13.332375000000003","5819","6463","-1","-1","2057144249","0","Target","8","1.7","4","3","15","60","1","50","0"
"56","0","100","1.7","Rotate","10000","5.00275","9090","-1","-1","-1","570732988","0","Target","8","1.7","4","3","15","60","1","50","0"
"60","0","100","1.7","Rotate","10000","3.575","9688","-1","-1","-1","1776059956","0","Target","8","1.7","4","3","15","60","1","50","0"
"58","0","100","1.7","Rotate","10000","11.8345","3229","-1","-1","-1","2008604528","0","Target","8","1.7","4","3","15","60","1","50","0"
"62","0","100","2","Rotate","10000","4.92075","3737","-1","-1","-1","1674847783","0","Target","8","2","4","3","15","60","1","50","0"
"61","0","100","2","Rotate","10000","20.6755","3810","8843","-1","-1","-1969219279","0","Target","8","2","4","3","15","60","1","50","0"
"63","0","100","2","Rotate","10000","8.36","9548","-1","-1","-1","807053060","0","Target","8","2","4","3","15","60","1","50","0"
"64","0","100","2","Rotate","10000","6.613874999999999","5268","-1","-1","-1","123430404","0","Target","8","2","4","3","15","60","1","50","0"
"67","0","100","2","Rotate","10000","6.8458749999999995","4259","-1","-1","-1","982877639","0","Target","8","2","4","3","15","60","1","50","0"
"66","0","100","2","Rotate","10000","3.004375","925","-1","-1","-1","905679675","0","Target","8","2","4","3","15","60","1","50","0"
"65","0","100","2","Rotate","10000","16.430375","2441","9706","-1","-1","-1853676010","0","Target","8","2","4","3","15","60","1","50","0"
"68","0","100","2","Rotate","10000","9.549875","2605","-1","-1","-1","-1998249575","0","Target","8","2","4","3","15","60","1","50","0"
"69","0","100","2","Rotate","10000","43.800125","2115","3930","7082","7089","541275638","0","Target","8","2","4","3","15","60","1","50","0"
"71","0","100","2.5","Rotate","10000","15.823375","3002","-1","-1","-1","1259948582","0","Target","8","2.5","4","3","15","60","1","50","0"
"70","0","100","2","Rotate","10000","6.648749999999999","3819","-1","-1","-1","2121452042","0","Target","8","2","4","3","15","60","1","50","0"
"72","0","100","2.5","Rotate","10000","13.222875","619","-1","-1","-1","490581475","0","Target","8","2.5","4","3","15","60","1","50","0"
"75","0","100","2.5","Rotate","10000","18.37325","2848","4168","-1","-1","-668492277","0","Target","8","2.5","4","3","15","60","1","50","0"
"77","0","100","2.5","Rotate","10000","3.809875","-1","-1","-1","-1","-1711012811","0","Target","8","2.5","4","3","15","60","1","50","0"
"74","0","100","2.5","Rotate","10000","17.42425","5490","5905","6073","6254","1591836162","0","Target","8","2.5","4","3","15","60","1","50","0"
"76","0","100","2.5","Rotate","10000","8.6385","7285","-1","-1","-1","-2003462987","0","Target","8","2.5","4","3","15","60","1","50","0"
"73","0","100","2.5","Rotate","10000","4.33325","-1","-1","-1","-1","1722553482","0","Target","8","2.5","4","3","15","60","1","50","0"
"80","0","100","2.5","Rotate","10000","1.8571249999999997","-1","-1","-1","-1","1308150655","0","Target","8","2.5","4","3","15","60","1","50","0"
"82","0","100","3","Rotate","10000","17.15775","2779","6612","-1","-1","1252947520","0","Target","8","3","4","3","15","60","1","50","0"
"79","0","100","2.5","Rotate","10000","15.40925","5280","-1","-1","-1","605711447","0","Target","8","2.5","4","3","15","60","1","50","0"
"81","0","100","3","Rotate","10000","14.896125","3735","4285","-1","-1","690224893","0","Target","8","3","4","3","15","60","1","50","0"
"83","0","100","3","Rotate","10000","13.393250000000002","6256","6421","-1","-1","793330348","0","Target","8","3","4","3","15","60","1","50","0"
"78","0","100","2.5","Rotate","10000","9.482625","3333","-1","-1","-1","-1991311663","0","Target","8","2.5","4","3","15","60","1","50","0"
"84","0","100","3","Rotate","10000","4.691125","8137","-1","-1","-1","564516459","0","Target","8","3","4","3","15","60","1","50","0"
"86","0","100","3","Rotate","10000","14.9715","4608","-1","-1","-1","1230098768","0","Target","8","3","4","3","15","60","1","50","0"
"85","0","100","3","Rotate","10000","7.17475","7315","-1","-1","-1","-63445564","0","Target","8","3","4","3","15","60","1","50","0"
"88","0","100","3","Rotate","10000","15.4425","4359","-1","-1","-1","-1060098090","0","Target","8","3","4","3","15","60","1","50","0"
"89","0","100","3","Rotate","10000","5.19","-1","-1","-1","-1","-1416525650","0","Target","8","3","4","3","15","60","1","50","0"
"90","0","100","3","Rotate","10000","15.88775","2382","-1","-1","-1","-1744990197","0","Target","8","3","4","3","15","60","1","50","0"
"91","0","100","3.5","Rotate","10000","14.893125","3835","-1","-1","-1","-238929125","0","Target","8","3.5","4","3","15","60","1","50","0"
"87","0","100","3","Rotate","10000","5.134875","1218","2255","-1","-1","763174704","0","Target","8","3","4","3","15","60","1","50","0"
"92","0","100","3.5","Rotate","10000","5.527125","2236","-1","-1","-1","1106929170","0","Target","8","3.5","4","3","15","60","1","50","0"
"94","0","100","3.5","Rotate","10000","4.074625","-1","-1","-1","-1","-1958907155","0","Target","8","3.5","4","3","15","60","1","50","0"
"93","0","100","3.5","Rotate","10000","19.2785","7734","7857","-1","-1","-1809546036","0","Target","8","3.5","4","3","15","60","1","50","0"
"95","0","100","3.5","Rotate","10000","12.24825","419","-1","-1","-1","583888446","0","Target","8","3.5","4","3","15","60","1","50","0"
"96","0","100","3.5","Rotate","10000","3.035375","-1","-1","-1","-1","1217913722","0","Target","8","3.5","4","3","15","60","1","50","0"
"97","0","100","3.5","Rotate","10000","7.012124999999999","9385","-1","-1","-1","143716175","0","Target","8","3.5","4","3","15","60","1","50","0"
"98","0","100","3.5","Rotate","10000","12.309875","6000","-1","-1","-1","-2058735941","0","Target","8","3.5","4","3","15","60","1","50","0"
"100","0","100","3.5","Rotate","10000","8.428","3026","-1","-1","-1","-2069127433","0","Target","8","3.5","4","3","15","60","1","50","0"
"99","0","100","3.5","Rotate","10000","10.371","9044","-1","-1","-1","429724570","0","Target","8","3.5","4","3","15","60","1","50","0"
"101","0","100","4","Rotate","10000","14.518749999999999","1517","-1","-1","-1","-985464794","0","Target","8","4","4","3","15","60","1","50","0"
"105","0","100","4","Rotate","10000","33.341625","2013","8113","8706","9093","-2137487735","0","Target","8","4","4","3","15","60","1","50","0"
"102","0","100","4","Rotate","10000","3.1566249999999996","-1","-1","-1","-1","-1950752477","0","Target","8","4","4","3","15","60","1","50","0"
"104","0","100","4","Rotate","10000","2.121625","-1","-1","-1","-1","1607656437","0","Target","8","4","4","3","15","60","1","50","0"
"103","0","100","4","Rotate","10000","13.51025","3905","-1","-1","-1","-410615777","0","Target","8","4","4","3","15","60","1","50","0"
"106","0","100","4","Rotate","10000","10.46075","414","-1","-1","-1","75816735","0","Target","8","4","4","3","15","60","1","50","0"
"107","0","100","4","Rotate","10000","7.927374999999999","7893","-1","-1","-1","1920679563","0","Target","8","4","4","3","15","60","1","50","0"
"108","0","100","4","Rotate","10000","5.102","8443","-1","-1","-1","1546551515","0","Target","8","4","4","3","15","60","1","50","0"
"109","0","100","4","Rotate","10000","3.2191249999999996","-1","-1","-1","-1","31153368","0","Target","8","4","4","3","15","60","1","50","0"
"110","0","100","4","Rotate","10000","5.87475","2409","-1","-1","-1","-1262458476","0","Target","8","4","4","3","15","60","1","50","0"
"112","0","100","5","Rotate","10000","11.855625","3256","-1","-1","-1","-320135473","0","Target","8","5","4","3","15","60","1","50","0"
"111","0","100","5","Rotate","10000","2.723125","959","-1","-1","-1","1361554766","0","Target","8","5","4","3","15","60","1","50","0"
"113","0","100","5","Rotate","10000","10.73325","5308","-1","-1","-1","529588164","0","Target","8","5","4","3","15","60","1","50","0"
"115","0","100","5","Rotate","10000","9.69525","3273","-1","-1","-1","439944122","0","Target","8","5","4","3","15","60","1","50","0"
"118","0","100","5","Rotate","10000","24.56575","5708","5931","-1","-1","397406410","0","Target","8","5","4","3","15","60","1","50","0"
"114","0","100","5","Rotate","10000","8.957375","4489","4639","-1","-1","-400828517","0","Target","8","5","4","3","15","60","1","50","0"
"117","0","100","5","Rotate","10000","1.7315","299","-1","-1","-1","1331955757","0","Target","8","5","4","3","15","60","1","50","0"
"119","0","100","5","Rotate","10000","0.9461249999999999","-1","-1","-1","-1","-912524841","0","Target","8","5","4","3","15","60","1","50","0"
"116","0","100","5","Rotate","10000","7.632","3852","-1","-1","-1","-1508243801","0","Target","8","5","4","3","15","60","1","50","0"
"120","0","100","5","Rotate","10000","30.864000000000004","4134","5109","5396","5422","1800337090","0","Target","8","5","4","3","15","60","1","50","0"
"121","0","100","7.5","Rotate","10000","11.989125","6872","6933","7011","7150","1600784704","0","Target","8","7.5","4","3","15","60","1","50","0"
"122","0","100","7.5","Rotate","10000","45.061375","2883","5037","5055","5282","381092249","0","Target","8","7.5","4","3","15","60","1","50","0"
"123","0","100","7.5","Rotate","10000","35.876","1717","5500","5558","5566","1947643403","0","Target","8","7.5","4","3","15","60","1","50","0"
"128","0","100","7.5","Rotate","10000","4.607375","-1","-1","-1","-1","-517551400","0","Target","8","7.5","4","3","15","60","1","50","0"
"127","0","100","7.5","Rotate","10000","5.04875","1086","-1","-1","-1","-922526152","0","Target","8","7.5","4","3","15","60","1","50","0"
"125","0","100","7.5","Rotate","10000","10.161875","6089","-1","-1","-1","1133973895","0","Target","8","7.5","4","3","15","60","1","50","0"
"131","0","100","10","Rotate","10000","16.65325","4674","8606","8681","-1","803835962","0","Target","8","10","4","3","15","60","1","50","0"
"124","0","100","7.5","Rotate","10000","19.241375","1086","1441","2470","2479","-1221359862","0","Target","8","7.5","4","3","15","60","1","50","0"
"129","0","100","7.5","Rotate","10000","2.584375","973","-1","-1","-1","-1655365563","0","Target","8","7.5","4","3","15","60","1","50","0"
"126","0","100","7.5","Rotate","10000","10.103125","2587","-1","-1","-1","943288851","0","Target","8","7.5","4","3","15","60","1","50","0"
"130","0","100","7.5","Rotate","10000","15.2405","2395","-1","-1","-1","-859567850","0","Target","8","7.5","4","3","15","60","1","50","0"
"132","0","100","10","Rotate","10000","7.987","-1","-1","-1","-1","516112","0","Target","8","10","4","3","15","60","1","50","0"
"133","0","100","10","Rotate","10000","2.811","-1","-1","-1","-1","-504571671","0","Target","8","10","4","3","15","60","1","50","0"
"134","0","100","10","Rotate","10000","1.689875","-1","-1","-1","-1","478004074","0","Target","8","10","4","3","15","60","1","50","0"
"136","0","100","10","Rotate","10000","47.66575","2235","2934","3172","3811","-2076617143","0","Target","8","10","4","3","15","60","1","50","0"
"137","0","100","10","Rotate","10000","32.089125","1601","-1","-1","-1","557818291","0","Target","8","10","4","3","15","60","1","50","0"
"140","0","100","10","Rotate","10000","2.134","1142","-1","-1","-1","780343955","0","Target","8","10","4","3","15","60","1","50","0"
"135","0","100","10","Rotate","10000","2.80575","9852","-1","-1","-1","337865094","0","Target","8","10","4","3","15","60","1","50","0"
"138","0","100","10","Rotate","10000","12.14775","1571","2316","-1","-1","-1470734906","0","Target","8","10","4","3","15","60","1","50","0"
"142","0","100","15","Rotate","10000","17.649375","4632","-1","-1","-1","1215585518","0","Target","8","15","4","3","15","60","1","50","0"
"139","0","100","10","Rotate","10000","25.302124999999997","772","5811","-1","-1","-233226100","0","Target","8","10","4","3","15","60","1","50","0"
"141","0","100","15","Rotate","10000","12.571750000000002","1213","-1","-1","-1","1418774650","0","Target","8","15","4","3","15","60","1","50","0"
"143","0","100","15","Rotate","10000","11.1285","2371","-1","-1","-1","-718469448","0","Target","8","15","4","3","15","60","1","50","0"
"144","0","100","15","Rotate","10000","17.99","2530","3160","-1","-1","-405945254","0","Target","8","15","4","3","15","60","1","50","0"
"145","0","100","15","Rotate","10000","5.483375","-1","-1","-1","-1","-9181891","0","Target","8","15","4","3","15","60","1","50","0"
"146","0","100","15","Rotate","10000","9.1725","4586","-1","-1","-1","354392698","0","Target","8","15","4","3","15","60","1","50","0"
"153","0","100","20","Rotate","10000","8.639625","7453","-1","-1","-1","1258876969","0","Target","8","20","4","3","15","60","1","50","0"
"150","0","100","15","Rotate","10000","14.883125","4066","4182","4213","4531","1350522598","0","Target","8","15","4","3","15","60","1","50","0"
"148","0","100","15","Rotate","10000","8.666125","1228","7335","-1","-1","-138030104","0","Target","8","15","4","3","15","60","1","50","0"
"149","0","100","15","Rotate","10000","11.25925","7026","7151","-1","-1","-1053272816","0","Target","8","15","4","3","15","60","1","50","0"
"152","0","100","20","Rotate","10000","6.09375","9121","-1","-1","-1","-1420961974","0","Target","8","20","4","3","15","60","1","50","0"
"151","0","100","20","Rotate","10000","13.548124999999999","6582","8168","-1","-1","1715360140","0","Target","8","20","4","3","15","60","1","50","0"
"147","0","100","15","Rotate","10000","7.85075","3066","-1","-1","-1","656836389","0","Target","8","15","4","3","15","60","1","50","0"
"155","0","100","20","Rotate","10000","8.640625","3114","-1","-1","-1","968384489","0","Target","8","20","4","3","15","60","1","50","0"
"156","0","100","20","Rotate","10000","20.824125","3114","4583","4649","-1","1366231828","0","Target","8","20","4","3","15","60","1","50","0"
"154","0","100","20","Rotate","10000","27.276125","2825","3825","4187","4235","-1172835507","0","Target","8","20","4","3","15","60","1","50","0"
"157","0","100","20","Rotate","10000","26.764375","799","7964","-1","-1","-2014340028","0","Target","8","20","4","3","15","60","1","50","0"
"158","0","100","20","Rotate","10000","27.918","5092","5998","-1","-1","1558773884","0","Target","8","20","4","3","15","60","1","50","0"
"160","0","100","20","Rotate","10000","1.6588749999999999","-1","-1","-1","-1","625049057","0","Target","8","20","4","3","15","60","1","50","0"
"159","0","100","20","Rotate","10000","7.26975","569","-1","-1","-1","289862737","0","Target","8","20","4","3","15","60","1","50","0"
"162","1","100","0.5","Rotate","10000","12.718124999999999","5349","-1","-1","-1","-643506107","1","Target","8","0.5","4","3","15","60","1","50","0"
"161","1","100","0.5","Rotate","10000","37.51375","1272","1526","-1","-1","-208897250","1","Target","8","0.5","4","3","15","60","1","50","0"
"163","1","100","0.5","Rotate","10000","22.029625","687","8021","-1","-1","1882588614","1","Target","8","0.5","4","3","15","60","1","50","0"
"164","1","100","0.5","Rotate","10000","17.95225","3193","-1","-1","-1","1169291522","1","Target","8","0.5","4","3","15","60","1","50","0"
"165","1","100","0.5","Rotate","10000","32.859875","2880","4115","-1","-1","-265021207","1","Target","8","0.5","4","3","15","60","1","50","0"
"166","1","100","0.5","Rotate","10000","6.27275","1556","-1","-1","-1","-2001087382","1","Target","8","0.5","4","3","15","60","1","50","0"
"167","1","100","0.5","Rotate","10000","4.621875","-1","-1","-1","-1","-1571691335","1","Target","8","0.5","4","3","15","60","1","50","0"
"168","1","100","0.5","Rotate","10000","23.9365","1309","1342","-1","-1","-1521749415","1","Target","8","0.5","4","3","15","60","1","50","0"
"169","1","100","0.5","Rotate","10000","6.914","1825","-1","-1","-1","-1279253524","1","Target","8","0.5","4","3","15","60","1","50","0"
"170","1","100","0.5","Rotate","10000","7.573625000000001","6295","-1","-1","-1","-1910197825","1","Target","8","0.5","4","3","15","60","1","50","0"
"171","1","100","0.7","Rotate","10000","75.042375","1852","1878","1888","3639","-765384017","1","Target","8","0.7","4","3","15","60","1","50","0"
"172","1","100","0.7","Rotate","10000","75.114125","523","669","3072","3089","747379068","1","Target","8","0.7","4","3","15","60","1","50","0"
"173","1","100","0.7","Rotate","10000","74.998875","1524","1710","3022","9895","-2145598969","1","Target","8","0.7","4","3","15","60","1","50","0"
"174","1","100","0.7","Rotate","10000","73.6705","777","994","6170","8691","689903883","1","Target","8","0.7","4","3","15","60","1","50","0"
"175","1","100","0.7","Rotate","10000","74.663875","403","1073","1288","9268","-2129178318","1","Target","8","0.7","4","3","15","60","1","50","0"
"176","1","100","0.7","Rotate","10000","75.332125","1262","1289","1345","7241","2045451663","1","Target","8","0.7","4","3","15","60","1","50","0"
"178","1","100","0.7","Rotate","10000","39.653","245","1835","7561","-1","758321047","1","Target","8","0.7","4","3","15","60","1","50","0"
"177","1","100","0.7","Rotate","10000","74.747","1229","1463","2692","2706","555985662","1","Target","8","0.7","4","3","15","60","1","50","0"
"179","1","100","0.7","Rotate","10000","74.35625","1598","2023","3559","-1","-110962055","1","Target","8","0.7","4","3","15","60","1","50","0"
"180","1","100","0.7","Rotate","10000","6.978374999999999","3820","-1","-1","-1","-740521973","1","Target","8","0.7","4","3","15","60","1","50","0"
"181","1","100","1","Rotate","10000","72.899375","852","1264","4998","-1","1449622437","1","Target","8","1","4","3","15","60","1","50","0"
"182","1","100","1","Rotate","10000","74.4345","448","893","2964","-1","1841100169","1","Target","8","1","4","3","15","60","1","50","0"
"183","1","100","1","Rotate","10000","74.77125","861","1041","1596","-1","1001214568","1","Target","8","1","4","3","15","60","1","50","0"
"184","1","100","1","Rotate","10000","74.47025","1397","1582","1598","-1","-361791383","1","Target","8","1","4","3","15","60","1","50","0"
"186","1","100","1","Rotate","10000","74.9","441","615","1648","8481","103461979","1","Target","8","1","4","3","15","60","1","50","0"
"185","1","100","1","Rotate","10000","72.383625","595","617","1742","3726","-55993703","1","Target","8","1","4","3","15","60","1","50","0"
"187","1","100","1","Rotate","10000","73.214","999","1165","1845","3672","1362505432","1","Target","8","1","4","3","15","60","1","50","0"
"190","1","100","1","Rotate","10000","74.832375","1206","1438","2675","4963","-1088139187","1","Target","8","1","4","3","15","60","1","50","0"
"189","1","100","1","Rotate","10000","75.016","860","913","1963","-1","-1249428054","1","Target","8","1","4","3","15","60","1","50","0"
"188","1","100","1","Rotate","10000","74.602875","909","1119","2112","-1","-2030973384","1","Target","8","1","4","3","15","60","1","50","0"
"191","1","100","1.2","Rotate","10000","73.52375","399","419","829","837","316931814","1","Target","8","1.2","4","3","15","60","1","50","0"
"192","1","100","1.2","Rotate","10000","76.047","953","1146","2503","2527","1131244438","1","Target","8","1.2","4","3","15","60","1","50","0"
"193","1","100","1.2","Rotate","10000","75.4155","875","1225","3648","6899","2145006403","1","Target","8","1.2","4","3","15","60","1","50","0"
"194","1","100","1.2","Rotate","10000","75.280125","433","711","1013","1258","-789772348","1","Target","8","1.2","4","3","15","60","1","50","0"
"195","1","100","1.2","Rotate","10000","75.081875","645","1432","1666","5868","1608099711","1","Target","8","1.2","4","3","15","60","1","50","0"
"196","1","100","1.2","Rotate","10000","73.0805","1259","1292","1906","1911","-298454082","1","Target","8","1.2","4","3","15","60","1","50","0"
"197","1","100","1.2","Rotate","10000","73.91175","647","808","1509","1510","1311244029","1","Target","8","1.2","4","3","15","60","1","50","0"
"199","1","100","1.2","Rotate","10000","75.133125","879","1055","1469","1484","-563858415","1","Target","8","1.2","4","3","15","60","1","50","0"
"198","1","100","1.2","Rotate","10000","75.092","665","731","939","950","-1740861465","1","Target","8","1.2","4","3","15","60","1","50","0"
"201","1","100","1.4","Rotate","10000","74.373","796","841","1078","3154","1895322516","1","Target","8","1.4","4","3","15","60","1","50","0"
"200","1","100","1.2","Rotate","10000","75.1625","538","768","1255","-1","357537636","1","Target","8","1.2","4","3","15","60","1","50","0"
"202","1","100","1.4","Rotate","10000","74.15575","458","585","764","766","363796182","1","Target","8","1.4","4","3","15","60","1","50","0"
"203","1","100","1.4","Rotate","10000","74.989","579","1102","2289","7289","-185950566","1","Target","8","1.4","4","3","15","60","1","50","0"
"204","1","100","1.4","Rotate","10000","74.543375","850","874","1115","1121","-912144235","1","Target","8","1.4","4","3","15","60","1","50","0"
"205","1","100","1.4","Rotate","10000","73.5535","909","1083","1135","8083","876502904","1","Target","8","1.4","4","3","15","60","1","50","0"
