"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"merged_models.nlogox"
"find-max-sheep-number-hybrid"
"02/11/2026 18:45:26:301 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","num-dogs","num-sheep","dog-speed","dog-strategy","[step]","get-success-percentage","get-tick-50pct","get-tick-80pct","get-tick-95pct","get-tick-100pct","current-run-seed","num-dogs","scenario","max-speed","dog-speed","k-neighbors","separation-distance","separation-weight","cohesion-weight","alignment-weight","fear-of-dogs","noise"
"83","0","100","2","Surround + Drive","10000","14.888124999999999","9150","9532","9621","-1","1026474424","0","Target","8","2","4","3","15","60","1","50","0"
"84","0","100","2","Surround + Drive","10000","9.006","1379","3089","-1","-1","-1264227300","0","Target","8","2","4","3","15","60","1","50","0"
"87","0","100","2.5","Surround + Drive","10000","5.334375","-1","-1","-1","-1","779975639","0","Target","8","2.5","4","3","15","60","1","50","0"
"85","0","100","2","Surround + Drive","10000","2.656625","4379","-1","-1","-1","655006851","0","Target","8","2","4","3","15","60","1","50","0"
"88","0","100","2.5","Surround + Drive","10000","14.755875","4882","-1","-1","-1","-689960457","0","Target","8","2.5","4","3","15","60","1","50","0"
"86","0","100","2.5","Surround + Drive","10000","5.437625","4294","-1","-1","-1","-1447468413","0","Target","8","2.5","4","3","15","60","1","50","0"
"89","0","100","2.5","Surround + Drive","10000","4.826625","1742","-1","-1","-1","1131779802","0","Target","8","2.5","4","3","15","60","1","50","0"
"90","0","100","2.5","Surround + Drive","10000","2.485875","-1","-1","-1","-1","-1314400636","0","Target","8","2.5","4","3","15","60","1","50","0"
"92","0","100","3","Surround + Drive","10000","4.86525","6646","-1","-1","-1","-362497105","0","Target","8","3","4","3","15","60","1","50","0"
"91","0","100","3","Surround + Drive","10000","9.86825","1965","9855","9890","-1","-206433827","0","Target","8","3","4","3","15","60","1","50","0"
"94","0","100","3","Surround + Drive","10000","6.936125","5765","-1","-1","-1","-415123262","0","Target","8","3","4","3","15","60","1","50","0"
"93","0","100","3","Surround + Drive","10000","10.32475","1592","-1","-1","-1","2113061154","0","Target","8","3","4","3","15","60","1","50","0"
"95","0","100","3","Surround + Drive","10000","1.282625","-1","-1","-1","-1","-1858540308","0","Target","8","3","4","3","15","60","1","50","0"
"96","0","100","3.5","Surround + Drive","10000","36.179125","2972","4937","7058","7595","-997853335","0","Target","8","3.5","4","3","15","60","1","50","0"
"98","0","100","3.5","Surround + Drive","10000","14.169","3740","-1","-1","-1","1409291693","0","Target","8","3.5","4","3","15","60","1","50","0"
"97","0","100","3.5","Surround + Drive","10000","6.377249999999999","-1","-1","-1","-1","1685460090","0","Target","8","3.5","4","3","15","60","1","50","0"
"99","0","100","3.5","Surround + Drive","10000","12.629750000000001","7007","-1","-1","-1","-1091082697","0","Target","8","3.5","4","3","15","60","1","50","0"
"100","0","100","3.5","Surround + Drive","10000","6.786500000000001","7794","-1","-1","-1","567350181","0","Target","8","3.5","4","3","15","60","1","50","0"
"102","0","100","4","Surround + Drive","10000","0.50525","1627","-1","-1","-1","-1839731406","0","Target","8","4","4","3","15","60","1","50","0"
"101","0","100","4","Surround + Drive","10000","13.059750000000001","1377","-1","-1","-1","1550329544","0","Target","8","4","4","3","15","60","1","50","0"
"103","0","100","4","Surround + Drive","10000","31.88725","2544","2882","3802","-1","-137628589","0","Target","8","4","4","3","15","60","1","50","0"
"104","0","100","4","Surround + Drive","10000","1.719375","-1","-1","-1","-1","1561584852","0","Target","8","4","4","3","15","60","1","50","0"
"105","0","100","4","Surround + Drive","10000","6.760375000000001","4199","-1","-1","-1","-429185995","0","Target","8","4","4","3","15","60","1","50","0"
"106","0","200","1","Surround + Drive","10000","3.361375","-1","-1","-1","-1","1430984815","0","Target","8","1","4","3","15","60","1","50","0"
"107","0","200","1","Surround + Drive","10000","4.67225","-1","-1","-1","-1","1430486293","0","Target","8","1","4","3","15","60","1","50","0"
"109","0","200","1","Surround + Drive","10000","7.356125","8638","-1","-1","-1","1791260845","0","Target","8","1","4","3","15","60","1","50","0"
"113","0","200","1.5","Surround + Drive","10000","19.0065","8057","-1","-1","-1","-1356097105","0","Target","8","1.5","4","3","15","60","1","50","0"
"108","0","200","1","Surround + Drive","10000","5.433625","-1","-1","-1","-1","-1132695007","0","Target","8","1","4","3","15","60","1","50","0"
"111","0","200","1.5","Surround + Drive","10000","6.8970625","-1","-1","-1","-1","-604457237","0","Target","8","1.5","4","3","15","60","1","50","0"
"110","0","200","1","Surround + Drive","10000","13.395562499999999","4264","-1","-1","-1","581380195","0","Target","8","1","4","3","15","60","1","50","0"
"112","0","200","1.5","Surround + Drive","10000","30.158999999999995","3856","-1","-1","-1","-1969743375","0","Target","8","1.5","4","3","15","60","1","50","0"
"114","0","200","1.5","Surround + Drive","10000","19.025","4984","-1","-1","-1","652245636","0","Target","8","1.5","4","3","15","60","1","50","0"
"115","0","200","1.5","Surround + Drive","10000","34.145375","1272","-1","-1","-1","-502151013","0","Target","8","1.5","4","3","15","60","1","50","0"
"116","0","200","2","Surround + Drive","10000","38.7003125","1476","-1","-1","-1","453775709","0","Target","8","2","4","3","15","60","1","50","0"
"117","0","200","2","Surround + Drive","10000","28.6131875","2341","-1","-1","-1","1988930136","0","Target","8","2","4","3","15","60","1","50","0"
"118","0","200","2","Surround + Drive","10000","17.7609375","3914","-1","-1","-1","1577219506","0","Target","8","2","4","3","15","60","1","50","0"
"119","0","200","2","Surround + Drive","10000","9.68475","-1","-1","-1","-1","-936289936","0","Target","8","2","4","3","15","60","1","50","0"
"122","0","200","2.5","Surround + Drive","10000","3.9663125","-1","-1","-1","-1","388987872","0","Target","8","2.5","4","3","15","60","1","50","0"
"120","0","200","2","Surround + Drive","10000","3.933625","-1","-1","-1","-1","1169770872","0","Target","8","2","4","3","15","60","1","50","0"
